Mean.Layer.1,Mean.Layer.2,Mean.Layer.3,Standard.deviation.Layer.1,Standard.deviation.Layer.2,Standard.deviation.Layer.3,Skewness.Layer.1,Skewness.Layer.2,Skewness.Layer.3,Ratio.Layer.1,Ratio.Layer.2,Ratio.Layer.3,Min..pixel.value.Layer.1,Min..pixel.value.Layer.2,Min..pixel.value.Layer.3,Max..pixel.value.Layer.1,Max..pixel.value.Layer.2,Max..pixel.value.Layer.3,Mean.of.inner.border.Layer.1,Mean.of.inner.border.Layer.2,Mean.of.inner.border.Layer.3,Mean.of.outer.border.Layer.1,Mean.of.outer.border.Layer.2,Mean.of.outer.border.Layer.3,Border.Contrast.Layer.1,Border.Contrast.Layer.2,Border.Contrast.Layer.3,Contrast.to.neighbor.pixels.Layer.1..3.,Contrast.to.neighbor.pixels.Layer.2..3.,Contrast.to.neighbor.pixels.Layer.3..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.1..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.2..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.3..3.,StdDev..to.neighbor.pixels.Layer.1..3.,StdDev..to.neighbor.pixels.Layer.2..3.,StdDev..to.neighbor.pixels.Layer.3..3.,Circular.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Mean.Diff..to.neighbors.Layer.1..0.,Mean.Diff..to.neighbors.Layer.2..0.,Mean.Diff..to.neighbors.Layer.3..0.,Mean.Diff..to.neighbors..abs..Layer.1..0.,Mean.Diff..to.neighbors..abs..Layer.2..0.,Mean.Diff..to.neighbors..abs..Layer.3..0.,Rel..border.to.brighter.objects.Layer.1,Rel..border.to.brighter.objects.Layer.2,Rel..border.to.brighter.objects.Layer.3,Mean.diff..to.scene.Layer.1,Mean.diff..to.scene.Layer.2,Mean.diff..to.scene.Layer.3,Ratio.to.scene.Layer.1,Ratio.to.scene.Layer.2,Ratio.to.scene.Layer.3,HSI.Transformation.Hue.R.Layer.1.G.Layer.2.B.Layer.3.,Area..Pxl.,Border.length..Pxl.,Length..mu_m.,Length.Width,Number.of.pixels,Rel..Border.to.Image.Border,Volume..Pxl.,Width..mu_m.,Asymmetry,Border.index,Compactness,Density,Elliptic.Fit,Radius.of.largest.enclosed.ellipse,Radius.of.smallest.enclosing.ellipse,Rectangular.Fit,Roundness,Shape.index,Area..excluding.inner.polygons...Pxl.,Area..including.inner.polygons...Pxl.,Average.length.of.edges..polygon...Pxl.,Compactness..polygon.,Length.of.longest.edge..polygon...Pxl.,Number.of.edges..polygon.,Number.of.inner.objects..polygon.,Perimeter..polygon...Pxl.,Stddev.of.length.of.edges..polygon...Pxl.,Mean.of.sub.objects..stddev.Layer.1..1.,Area.of.sub.objects..mean..1...Pxl.,Area.of.sub.objects..stddev..1...Pxl.,Density.of.sub.objects..mean..1.,Density.of.sub.objects..stddev..1.,Asymmetry.of.sub.objects..mean..1.,Asymmetry.of.sub.objects..stddev..1.,Direction.of.sub.objects..mean..1.,Direction.of.sub.objects..stddev..1.,GLCM.Homogeneity..quick.8.11..Layer.1..all.dir..,GLCM.Contrast..quick.8.11..Layer.1..all.dir..,GLCM.Dissimilarity..quick.8.11..Layer.1..all.dir..,GLCM.Entropy..quick.8.11..Layer.1..all.dir..,GLCM.Ang..2nd.moment..quick.8.11..Layer.1..all.dir..,GLCM.Mean..quick.8.11..Layer.1..all.dir..,GLCM.StdDev..quick.8.11..Layer.1..all.dir..,GLCM.Correlation..quick.8.11..Layer.1..all.dir..,Number.of.sub.objects.Nucleus..1.,Number.of.sub.objects.Dark..1.,Area.of.sub.objects.Nucleus..1...Pxl.,Area.of.sub.objects.Dark..1...Pxl.,Rel..area.of.sub.objects.Nucleus..1.,Rel..area.of.sub.objects.Dark..1.,Rel..area.of.sub.objects.unclassified..1.
145.348703,86.408702,185.852477,48.119085,51.713822,40.226383,0.048478,0.549242,-0.270657,0.348049,0.206912,0.445039,0.000000,0.000000,28.000000,255.000000,250.000000,255.000000,142.831197,85.697650,177.397436,178.241176,122.132941,209.169412,-35.677686,-37.080808,-32.355372,-151.149781,-338.330018,-80.155856,87.389271,98.080085,68.914679,51.837690,62.514256,39.915512,158.250000,95.437500,192.375000,44.165173,42.816423,39.995117,0.279085,0.448633,0.207902,-22.777054,-30.452011,-15.504049,28.075342,36.560931,19.655740,0.909091,0.744720,0.909091,-37.979757,-57.563139,-22.535640,0.792832,0.600178,0.891857,0.765449,15767.000000,1194.000000,225811009.540000,1.364946,15767.000000,0.087940,15767.000000,165435859.190000,0.452036,2.341176,2.369331,2.013183,0.509862,0.496280,1.764695,0.719069,1.268415,2.377222,15809.000000,15809.000000,7.518443,0.184539,105.000000,138.000000,0.000000,1037.545099,9.382106,36.612601,335.468085,275.579533,1.673478,0.369961,0.557793,0.246903,89.568477,49.007541,0.044322,1013.077624,23.431815,9.803048,0.000080,145.760322,48.156145,0.884065,16.000000,28.000000,5768.000000,8577.000000,0.365827,0.543984,0.090188
116.208120,57.819421,163.018171,51.001081,49.617627,43.090152,0.201399,0.759354,-0.131461,0.344784,0.171548,0.483668,1.000000,0.000000,30.000000,255.000000,227.000000,255.000000,131.717703,77.559809,169.318979,170.711811,116.645669,204.012598,-35.589242,-35.581907,-32.048900,-402.869794,-856.489373,-208.871738,93.632328,100.031757,76.198050,53.908174,66.768839,41.571920,245.312500,235.312500,251.062500,7.654400,10.575436,5.067898,0.031203,0.044942,0.020186,-73.034141,-87.809202,-51.965516,73.034141,87.809202,51.965516,1.000000,1.000000,1.000000,-67.120340,-86.152420,-45.369945,0.633879,0.401602,0.782282,0.759172,3522.000000,818.000000,139453105.880000,1.981183,3522.000000,0.000000,3522.000000,70388810.358000,0.585579,3.220472,2.787035,1.513133,0.183986,0.010691,2.073664,0.607476,2.062973,3.445868,3486.000000,3486.000000,6.776446,0.089918,27.018512,103.000000,0.000000,697.973988,4.682274,39.973317,234.800000,149.402900,1.569021,0.397992,0.628345,0.215729,179.558577,49.130013,0.045118,1198.567274,24.256830,9.423798,0.000101,118.170672,52.347425,0.883914,3.000000,12.000000,1071.000000,2451.000000,0.304089,0.695911,0.000000
191.371747,138.519118,218.473447,32.473371,43.140251,26.050611,-0.147559,0.034645,-0.526685,0.348987,0.252604,0.398409,83.000000,23.000000,114.000000,255.000000,242.000000,255.000000,189.848934,139.115848,219.527340,163.720037,113.061299,195.102470,24.162590,23.948201,23.094245,147.496405,179.950920,97.635579,102.782354,143.407677,72.828100,58.607036,76.294624,43.387534,181.625000,129.000000,218.437500,56.422375,58.856818,46.141046,0.310653,0.456254,0.211232,27.482335,19.911633,21.111962,49.294622,61.555760,33.729196,0.202878,0.202878,0.202878,8.043287,-5.452722,10.085330,1.043874,0.962126,1.048397,0.776839,3766.000000,1390.000000,170583555.820000,1.071020,3766.000000,0.000000,3766.000000,159272060.420000,0.442131,5.604839,7.214337,1.139717,0.000000,0.033420,3.158118,0.248743,3.124698,5.662584,3736.500000,3736.500000,6.127831,0.032549,21.000000,196.000000,0.000000,1201.054863,3.749967,18.180861,342.363636,325.704069,1.394645,0.255326,0.689800,0.163454,14.398640,44.623352,0.048832,964.913881,21.438250,9.120873,0.000149,187.270879,36.800853,0.802347,1.000000,6.000000,247.000000,833.000000,0.065587,0.221190,0.713224
146.602341,83.637930,188.820866,42.434742,44.277612,34.673612,-0.098040,0.394521,-0.225144,0.349835,0.199584,0.450581,14.000000,0.000000,64.000000,255.000000,253.000000,255.000000,154.266742,97.479001,191.474461,170.533145,116.184767,203.822285,-12.059140,-13.055914,-10.103226,-80.047098,-257.650424,-28.570827,85.318871,98.559133,67.753087,52.085428,62.324974,40.911201,147.562500,84.750000,188.500000,20.913419,22.317314,17.881555,0.141726,0.263331,0.094862,-23.692131,-39.823333,-13.052580,24.174715,39.823333,14.195250,0.807527,1.000000,0.807527,-36.726119,-60.333911,-19.567251,0.799670,0.580933,0.906102,0.766436,16831.000000,1128.000000,263393802.520000,1.867804,16831.000000,0.175532,16831.000000,141017873.280000,0.726180,2.065934,2.206835,1.815348,0.571148,0.114460,1.725393,0.761449,1.610933,2.173673,16857.000000,16857.000000,8.310621,0.220265,198.000000,118.000000,0.000000,980.653332,18.130147,33.937700,330.019608,212.389624,1.664105,0.350740,0.601898,0.217972,18.024029,46.195332,0.051810,694.923651,19.439663,9.569627,0.000097,146.562312,42.466479,0.898515,18.000000,30.000000,6907.000000,8940.000000,0.410374,0.531163,0.058464
154.366062,100.115441,191.229548,52.390950,60.175550,41.795069,-0.058994,0.452261,-0.378289,0.346337,0.224620,0.429044,6.000000,0.000000,38.000000,255.000000,254.000000,255.000000,168.045499,121.271055,198.277832,174.006699,128.926316,201.995215,-4.640784,-5.962264,-2.862845,-214.824326,-534.886862,-107.376799,116.249666,149.508642,85.114317,62.230752,83.454092,44.961070,152.375000,96.437500,191.312500,49.659937,54.005751,45.425377,0.325906,0.560008,0.237441,-23.253345,-35.567641,-15.166629,42.658442,58.670267,28.229233,0.525399,0.525399,0.525399,-28.962398,-43.856399,-17.158569,0.842019,0.695382,0.917661,0.765902,21734.000000,1378.000000,292409730.960000,1.657321,21734.000000,0.000000,21734.000000,176435129.030000,0.531178,2.259016,2.373762,2.056771,0.620410,0.591749,1.680213,0.799851,1.088464,2.336788,21720.000000,21720.000000,6.370156,0.203055,36.000000,182.000000,0.000000,1159.368304,4.582361,37.519881,329.303030,242.679984,1.577829,0.340558,0.626730,0.246047,10.289156,42.001384,0.049251,979.754618,22.914817,9.854822,0.000096,153.926162,52.205611,0.905680,21.000000,38.000000,8792.000000,8573.000000,0.404527,0.394451,0.201021
213.009290,179.106280,233.867336,32.664839,47.660775,22.187703,-0.449235,0.018403,-1.127323,0.340280,0.286120,0.373600,88.000000,44.000000,130.000000,255.000000,253.000000,255.000000,190.708029,147.186861,222.732847,143.523471,98.580370,180.075391,43.010022,43.864143,39.773942,303.211998,436.259948,203.364159,98.610104,119.507036,72.953940,54.395910,59.154307,42.901177,243.062500,233.687500,247.125000,19.139190,23.855604,12.474349,0.078742,0.102083,0.050478,72.282217,93.135537,51.483605,72.282217,93.135537,51.483605,0.000000,0.000000,0.000000,29.680830,35.134440,25.479219,1.161900,1.244037,1.122268,0.769851,2691.000000,898.000000,114000000.000000,1.295455,2691.000000,0.000000,2691.000000,88000000.000000,0.289695,4.235849,3.727982,1.536738,0.000000,0.118628,2.087988,0.415451,1.969359,4.327723,2681.000000,2681.000000,6.676445,0.057149,21.095023,115.000000,0.000000,767.791160,4.084507,12.819309,897.000000,439.565695,1.673324,0.237302,0.398381,0.215885,22.046040,17.653661,0.098874,1007.035925,20.342596,8.477147,0.000738,207.313091,38.492353,0.812506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
133.405945,65.139596,178.430440,33.310009,32.116343,30.633101,-0.268463,0.353749,-0.312070,0.353884,0.172795,0.473320,24.000000,0.000000,62.000000,255.000000,210.000000,255.000000,136.461025,77.273942,174.042316,168.004386,111.000000,202.048246,-28.739203,-30.305648,-25.920266,-243.473641,-822.912479,-115.145850,94.318037,106.440181,73.152508,53.723459,65.311517,41.032190,153.250000,68.000000,191.187500,17.307874,17.850070,15.839897,0.112939,0.262501,0.082850,-31.375991,-49.836785,-20.147994,31.375991,49.836785,20.147994,1.000000,1.000000,1.000000,-49.922515,-78.832245,-29.957677,0.727688,0.452447,0.856241,0.767096,4205.000000,602.000000,135835546.820000,1.847580,4205.000000,0.000000,4205.000000,73520795.414000,0.624643,2.197080,2.374967,1.880614,0.592866,0.592038,1.799022,0.794321,1.206985,2.320884,4212.000000,4212.000000,6.865046,0.210743,21.377558,73.000000,0.000000,501.148386,4.139231,17.004155,467.222222,368.503514,1.774186,0.265925,0.535605,0.171875,177.973911,40.847050,0.050625,619.983484,18.547321,9.039597,0.000160,134.161729,33.814664,0.853753,3.000000,6.000000,866.000000,3339.000000,0.205945,0.794055,0.000000
165.258628,117.591031,198.480161,51.530143,59.735292,40.922767,-0.386835,0.128093,-0.680136,0.343338,0.244304,0.412358,10.000000,0.000000,50.000000,255.000000,250.000000,255.000000,172.064242,123.688485,201.500606,167.510843,118.671084,197.207229,4.220480,4.491697,3.958487,82.852475,214.111264,44.446456,84.127204,114.435080,63.546630,50.417359,61.732697,38.833288,172.625000,119.500000,208.937500,22.772997,22.161340,20.366850,0.131922,0.185451,0.097478,7.593682,16.208472,3.726318,25.056549,39.434017,15.237427,0.240775,0.240775,0.240775,-18.069832,-26.380809,-9.907956,0.901435,0.816764,0.952454,0.764883,9678.000000,1084.000000,198522042.450000,1.819985,9678.000000,0.000000,9678.000000,109078964.400000,0.695753,2.631068,2.237506,1.687995,0.320314,0.230062,1.685002,0.676309,1.454941,2.754714,9676.500000,9676.500000,6.625469,0.145453,26.172505,138.000000,0.000000,914.314732,4.349877,38.029668,345.642857,378.455811,1.518444,0.409936,0.554281,0.277893,11.412774,44.978222,0.048037,1003.902447,22.809815,9.659319,0.000109,165.084702,51.413291,0.900059,4.000000,22.000000,1596.000000,5692.000000,0.164910,0.588138,0.246952
131.492795,74.488454,175.197857,51.316719,55.121791,42.637875,0.187993,0.500417,-0.088930,0.344963,0.195416,0.459621,6.000000,0.000000,40.000000,255.000000,246.000000,255.000000,151.387858,109.583474,175.841484,189.969424,153.669065,206.699640,-34.517007,-38.578231,-28.522449,-679.545804,-1728.252173,-308.375695,147.599215,182.826417,107.768885,46.785550,60.322177,37.143821,134.125000,74.250000,170.187500,24.394864,26.390102,21.960814,0.181882,0.355422,0.129039,-84.780470,-120.657264,-50.996846,87.265780,120.686649,54.042484,0.940136,0.940136,0.940136,-51.835665,-69.483387,-33.190260,0.717252,0.517382,0.840729,0.761005,10826.000000,788.000000,169820039.620000,1.614444,10826.000000,0.067259,10826.000000,105187955.180000,0.594734,1.832558,1.650011,2.123344,0.747645,0.608138,1.335071,0.864402,0.726933,1.893356,10830.500000,10830.500000,7.383307,0.301482,53.000000,91.000000,0.000000,671.880897,6.301056,44.010996,386.642857,262.966893,1.661191,0.441885,0.605615,0.240197,101.683094,45.204307,0.049988,840.036126,21.247737,9.724228,0.000078,131.929364,51.491390,0.917379,12.000000,16.000000,5360.000000,5466.000000,0.495104,0.504896,0.000000
108.924197,46.235164,156.144643,52.538893,55.880072,42.566779,0.583830,1.505702,0.170665,0.349897,0.148521,0.501583,6.000000,0.000000,41.000000,255.000000,239.000000,255.000000,150.974482,103.041467,181.968102,182.500000,138.036508,208.250794,-28.891727,-31.251825,-24.852798,-716.562615,-2177.311308,-338.920802,123.304118,149.397041,93.224387,60.054295,79.657673,44.169047,126.437500,59.625000,178.937500,32.399785,34.824336,33.480346,0.256251,0.584056,0.187106,-92.462646,-124.315687,-62.892949,92.462646,124.315687,62.892949,1.000000,1.000000,1.000000,-74.404263,-97.736677,-52.243474,0.594148,0.321140,0.749297,0.761728,6319.000000,822.000000,194881598.540000,3.138683,6319.000000,0.000000,6319.000000,62090239.850000,0.897537,2.209677,1.914899,1.406424,0.441367,0.130745,1.691106,0.731702,1.560361,2.585161,6334.500000,6334.500000,6.257242,0.165005,35.128336,111.000000,0.000000,694.553818,4.416919,50.482288,300.904762,167.173963,1.453980,0.375723,0.740376,0.208837,67.325575,42.182600,0.067625,599.134216,16.934024,9.366588,0.000121,109.864183,52.975060,0.945121,6.000000,14.000000,2752.000000,3341.000000,0.435512,0.528723,0.035765
125.893329,57.320181,168.825949,42.096644,48.001518,36.769016,0.524040,1.059799,0.125158,0.357611,0.162823,0.479565,13.000000,0.000000,41.000000,255.000000,225.000000,255.000000,143.471698,90.292453,173.976415,181.777090,132.992260,208.083591,-35.301402,-38.171729,-31.949766,-510.583475,-1696.866859,-247.511419,120.123901,147.277241,94.122806,56.726326,73.398121,44.643383,133.812500,89.625000,181.312500,53.065076,53.499854,50.227879,0.396563,0.596930,0.277024,-66.828848,-101.878532,-43.396957,68.853470,101.878532,47.200864,0.804907,1.000000,0.804907,-57.435131,-86.651660,-39.562168,0.686709,0.398135,0.810152,0.769162,5981.000000,856.000000,162525865.430000,1.839644,5981.000000,0.000000,5981.000000,88346350.115000,0.546967,2.625767,2.400697,1.927454,0.607089,0.333035,1.772258,0.784998,1.439223,2.767113,5989.000000,5989.000000,6.464609,0.148827,22.022716,110.000000,0.000000,711.106992,3.735487,33.211248,284.809524,183.933637,1.525579,0.326775,0.667911,0.228595,11.729565,41.282632,0.054736,829.291011,20.123878,9.336371,0.000121,127.038629,43.222890,0.882073,4.000000,16.000000,1434.000000,4309.000000,0.239759,0.720448,0.039793
194.766823,156.834637,213.399061,49.252814,58.241276,40.185951,-0.781479,-0.467124,-0.989907,0.344720,0.277583,0.377697,32.000000,0.000000,66.000000,255.000000,252.000000,255.000000,178.441989,135.622468,201.084715,155.122378,110.826923,179.903846,20.853760,21.777159,18.725627,218.606792,353.363768,117.015568,110.704156,150.495583,79.157983,61.201506,77.135908,46.524516,109.875000,50.812500,145.000000,27.404094,26.768028,31.976554,0.249412,0.526800,0.220528,40.048246,52.702824,26.020451,57.407573,80.047734,38.939432,0.261838,0.261838,0.261838,11.438363,12.862797,5.010944,1.062393,1.089342,1.024046,0.778434,1917.000000,718.000000,152668230.270000,2.020087,1917.000000,0.000000,1917.000000,75575066.334000,0.731332,3.819149,6.018733,1.149566,0.075639,0.015494,3.226512,0.525494,3.211018,4.099712,1912.500000,1912.500000,8.033174,0.062812,44.011362,77.000000,0.000000,618.554406,7.427762,31.453152,479.250000,562.467055,1.255596,0.293593,0.806711,0.160446,66.979882,28.621796,0.056508,1233.593044,25.333179,8.776522,0.000496,191.844651,51.439341,0.875726,0.000000,3.000000,0.000000,467.000000,0.000000,0.243610,0.756390
134.602459,76.561475,179.188934,48.136028,50.480043,41.262896,0.013904,0.612365,-0.297215,0.344823,0.196134,0.459043,8.000000,0.000000,50.000000,255.000000,250.000000,255.000000,140.921839,90.400000,176.960920,168.350000,121.161364,200.243182,-25.508897,-27.985765,-22.096085,-372.417484,-964.041204,-169.970787,113.067883,143.086939,84.424051,59.114812,77.004324,43.463404,174.500000,119.562500,212.500000,28.837909,38.413814,21.601505,0.165260,0.321286,0.101654,-60.938841,-83.479627,-36.076413,60.938841,83.843779,37.357747,1.000000,0.911032,0.911032,-48.726001,-67.410365,-29.199182,0.734215,0.531781,0.859881,0.760925,4880.000000,562.000000,112947027.780000,1.446784,4880.000000,0.000000,4880.000000,78067673.154000,0.392562,1.951389,1.806867,2.161348,0.702869,0.444534,1.705148,0.824167,1.260614,2.011252,4880.500000,4880.500000,7.372586,0.267051,29.000000,65.000000,0.000000,479.218091,5.526814,34.845100,305.000000,127.479410,1.625058,0.457135,0.546564,0.289768,155.656926,45.020135,0.043743,990.753115,23.323436,9.526640,0.000091,134.986716,48.279355,0.887397,6.000000,10.000000,1835.000000,3045.000000,0.376025,0.623975,0.000000
139.983314,89.115430,181.017275,50.165524,55.744883,42.156686,0.163908,0.422466,-0.140615,0.341326,0.217293,0.441381,15.000000,0.000000,51.000000,255.000000,242.000000,255.000000,168.702572,127.824759,197.945338,198.361502,161.668232,221.546166,-26.800242,-29.822034,-21.829298,-377.053771,-828.169324,-180.473027,129.210332,160.790532,97.408861,63.870399,82.961872,47.946097,88.562500,34.625000,149.437500,18.452536,22.030873,19.117952,0.208356,0.636271,0.127933,-61.113118,-80.821607,-40.999569,62.615904,83.519263,41.800055,0.909201,0.909201,0.909201,-43.345146,-54.856411,-27.370842,0.763566,0.618978,0.868654,0.758917,5094.000000,826.000000,141547051.820000,1.474036,5094.000000,0.000000,5094.000000,96026882.894000,0.647531,2.828767,2.668300,1.707543,0.310561,0.126078,1.937074,0.662559,1.810996,2.893281,5026.000000,5026.000000,7.592338,0.132308,41.436699,91.000000,0.000000,690.902728,6.457066,37.074586,318.375000,169.340956,1.597958,0.423353,0.597143,0.304256,86.174266,45.381063,0.038340,1238.867294,26.360920,9.644921,0.000083,141.016120,51.022231,0.872958,6.000000,9.000000,1970.000000,2920.000000,0.386729,0.573223,0.040047
153.048321,98.850282,191.095673,48.810859,54.513027,39.462403,-0.137846,0.321226,-0.343633,0.345486,0.223141,0.431373,6.000000,0.000000,35.000000,255.000000,254.000000,255.000000,159.600488,108.538649,192.198535,172.555757,122.751587,202.957389,-12.585417,-13.702083,-10.743750,-140.333785,-355.359528,-61.561755,103.162750,131.130967,78.587385,59.809412,77.594092,45.188744,144.437500,64.500000,180.062500,9.130777,11.224972,10.520627,0.063216,0.174031,0.058428,-16.642142,-24.589878,-9.939016,28.427900,37.388312,18.549100,0.580556,0.580556,0.580556,-30.280139,-45.121559,-17.292444,0.834831,0.686595,0.917018,0.764590,23758.000000,1582.000000,321753994.290000,1.981158,23758.000000,0.089760,23758.000000,162407054.840000,0.772023,2.418960,2.199475,1.663924,0.396582,0.062080,1.700261,0.705551,1.638181,2.565911,23702.500000,23702.500000,7.147122,0.161518,142.000000,190.000000,0.000000,1357.953151,10.818499,33.067620,321.054054,211.634367,1.674162,0.373754,0.560593,0.236843,173.815649,49.783181,0.047863,877.589816,21.647004,9.815030,0.000076,152.990888,48.902396,0.903612,28.000000,37.000000,11502.000000,7932.000000,0.484132,0.333866,0.182002
120.503832,67.277026,164.435187,59.649735,67.098447,49.777384,0.514226,1.034043,-0.004303,0.342130,0.191011,0.466859,0.000000,0.000000,29.000000,255.000000,252.000000,255.000000,155.617729,123.401662,180.867036,229.988889,213.000000,238.133333,-53.508197,-58.806011,-46.021858,-874.582430,-2127.091458,-427.862318,157.299866,198.516535,117.908069,46.846134,64.570801,34.971321,134.500000,47.937500,181.875000,37.378135,34.740950,33.650548,0.277904,0.724713,0.185020,-121.268074,-166.891700,-81.816834,121.268074,166.891700,81.816834,1.000000,1.000000,1.000000,-62.824628,-76.694815,-43.952930,0.657311,0.467293,0.789081,0.757973,6133.000000,462.000000,120000000.000000,1.153846,6133.000000,0.207792,6133.000000,104000000.000000,0.407395,1.462025,2.034893,2.108138,0.561063,0.453688,1.684738,0.779883,1.231051,1.474842,6123.000000,6123.000000,10.151014,0.490923,96.000000,39.000000,0.000000,395.889565,14.790928,47.505037,322.789474,233.368374,1.510195,0.397463,0.701994,0.192893,177.259177,48.160116,0.048837,1229.499767,24.563426,9.636189,0.000110,120.602450,59.625578,0.909442,5.000000,13.000000,2011.000000,3512.000000,0.327898,0.572640,0.099462
216.123305,186.682668,227.129351,38.025497,50.958440,32.597602,-1.541629,-0.774786,-1.870696,0.343088,0.296352,0.360560,11.000000,0.000000,39.000000,255.000000,255.000000,255.000000,207.067298,175.555205,225.811777,170.630480,137.423800,192.867432,32.989147,34.466667,30.110078,235.356267,321.272728,143.211434,105.397506,140.573533,76.861491,60.670154,76.764222,47.058901,162.875000,139.625000,188.500000,67.788158,74.408396,60.656822,0.416197,0.532916,0.321787,55.050991,64.589623,36.083860,61.304039,76.478381,41.069268,0.132558,0.132558,0.132558,32.794845,42.710827,18.741235,1.178886,1.296661,1.089934,0.787981,5458.000000,1290.000000,192881105.490000,2.327048,5458.000000,0.000000,5458.000000,82886592.685000,0.841080,3.981481,2.929142,1.370876,0.164896,0.008975,1.734928,0.537249,1.725953,4.365289,5457.000000,5457.000000,6.272687,0.059601,24.020824,171.000000,0.000000,1072.629452,3.806907,10.113185,2729.000000,1099.000000,1.751162,0.109977,0.591241,0.003706,171.722224,6.456087,0.089719,741.995075,18.351244,8.551203,0.001075,213.356060,39.553432,0.873419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
167.258596,135.006447,192.185888,59.528662,70.478252,48.328510,-0.169605,-0.039195,-0.386438,0.338271,0.273043,0.388685,15.000000,0.000000,23.000000,255.000000,255.000000,255.000000,200.069498,174.362934,215.316602,216.817427,194.439834,227.983402,-17.915888,-20.096573,-13.993769,-337.019523,-527.671695,-215.104267,118.382019,144.412817,93.854991,43.995378,58.220746,34.748086,172.000000,145.000000,190.937500,48.275252,51.967538,45.562414,0.280670,0.358397,0.238625,-60.252474,-76.505800,-43.662204,62.513217,81.305293,45.393389,0.887850,0.887850,0.887850,-16.069864,-8.965394,-16.202229,0.912344,0.937728,0.922250,0.760675,2792.000000,342.000000,88705660.907000,1.670829,2792.000000,0.061404,2792.000000,53090804.182000,0.618723,1.554545,1.686768,2.021098,0.705587,0.446895,1.362038,0.846078,0.915144,1.618111,2794.000000,2794.000000,6.403577,0.422818,26.019224,45.000000,0.000000,288.160969,4.217763,40.823663,310.222222,148.848751,1.420193,0.342172,0.756437,0.196589,47.585922,8.478155,0.054058,1255.331030,25.884792,9.134312,0.000414,166.199618,59.342183,0.906511,2.000000,6.000000,679.000000,1512.000000,0.243195,0.541547,0.215258
189.131538,148.227875,207.852631,52.943108,66.635017,43.645246,-0.862622,-0.319973,-1.068093,0.346895,0.271872,0.381233,3.000000,0.000000,18.000000,255.000000,255.000000,255.000000,201.334082,167.555056,217.476404,197.031459,164.878932,212.836034,1.812003,0.913232,3.029646,-20.551889,-95.361305,-26.710685,118.897969,161.412510,87.790310,65.334662,87.492608,47.607276,219.250000,210.625000,221.625000,56.025106,56.758122,52.583119,0.255531,0.269475,0.237262,-11.742336,-25.056550,-9.061091,50.284065,76.075564,36.690034,0.562545,0.562545,0.562545,5.803078,4.256034,-0.535486,1.031654,1.029562,0.997430,0.781003,25141.000000,1692.000000,317000000.000000,1.384279,25141.000000,0.182624,25141.000000,229000000.000000,0.498731,2.627329,2.887435,1.636259,0.215703,0.003486,2.266172,0.582312,2.262686,2.667774,25181.000000,25181.000000,8.237707,0.145530,309.000000,179.000000,0.000000,1474.549490,22.980585,41.208939,375.238806,829.948247,1.433371,0.286044,0.752381,0.181638,18.225074,46.937721,0.074440,832.507764,19.543177,9.435406,0.000298,188.133856,53.027323,0.923021,7.000000,48.000000,1497.000000,8880.000000,0.059544,0.353208,0.587248
118.966897,62.547784,156.207542,49.849622,52.747666,42.883132,-0.032821,0.698666,-0.217686,0.352263,0.185205,0.462533,0.000000,0.000000,41.000000,251.000000,234.000000,255.000000,151.294471,101.921875,179.462740,194.493429,148.790920,216.862605,-38.813433,-41.544776,-33.841418,-791.999332,-2000.155170,-465.487629,127.608775,161.418372,100.668914,42.411022,63.265718,31.258229,213.875000,174.875000,226.375000,27.456500,30.008072,27.321866,0.128376,0.171597,0.120693,-92.497477,-121.467326,-71.323953,92.497477,121.467326,71.323953,1.000000,1.000000,1.000000,-64.361563,-81.424057,-52.180575,0.648928,0.434445,0.749599,0.767064,3474.000000,1072.000000,270715027.990000,2.825813,3474.000000,0.000000,3474.000000,95800764.673000,0.754597,3.941176,7.465373,0.970057,0.000000,0.007759,3.326220,0.330204,3.318461,4.546947,3487.000000,3487.000000,7.561669,0.053217,45.011110,120.000000,0.000000,907.400264,6.086588,35.736447,315.818182,163.957211,1.052747,0.371345,0.894050,0.124401,13.495330,21.242716,0.048044,1333.698627,24.536101,9.435345,0.000101,122.583941,53.321212,0.874902,1.000000,10.000000,216.000000,3258.000000,0.062176,0.937824,0.000000
